text,label
깔끔하게 잘정돈된 방안에서 푹잘자고 갑니다감샤합니다,1
장점 객실 사진이랑 똑같음 단점 제방만 그러는지 모르겠으나 에어콘 진심 교체하셔야 될거 같아요 심각함 낮기온 온도가 넘는 이더위에 에어콘 한번 켰다가 충격받음 달달달달 경운기 소리가 도대체 에어콘에서 어떻게 그런소리가 날수 있는거죠 도로 놨다가 도 도로 올려도 그대로임 그리고 필터청소도 안했는지 썩은내가 진동해서 분도 못켜놓고 바로 껐네요 층이라 그런지 수압도 약하고 따뜻한물 시원한물 둘다 약함 큰베개에서 약간의 담배냄새는 덤 에어콘때문에 다신 가고싶지 않네요 아 티비랑 컴퓨터 연결도 잘 안되요 컴퓨터 본체 각도에 따라 티비 연결이 끊길수도있음,0
여기는 다른건 다 좋은데 객실에서 온도조절이 안되서 밤에 너무 춥더라구요희망온도를 설정을해도 온도가 안올라감,0
괜찮고 쓸만합니다.,1
사장님 안녕하세요 토요일에 전주 방문할 일이 있어 하루 묵고 일요일에 퇴실하였습니다 객실 상태는 전반적으로 깨끗하였으며 화장실 역시 깨끗하였습니다 무엇보다도 사장님이 너무 친절하십니다 기분 좋게 입 퇴실하게 되어 너무 만족스러운 박 일이었습니다 오늘도 즐거운 하루 보내세요 감사합니다,1
사진보다 실물이 더 좋았어요.,1
대실 시간을 결제했으면 이용 시간이 시간이어야 하는데 두 시간만 이용하고 나가라고 하는 것은 부당합니다.,0
객실은 청결한데 방이 너무 춥습니다.,0
매번 자주 오는 곳입니다. 대실 시간도 길고 좋습니다. 이모님도 너무 친절하시고 잘 쉬다 갑니다. 오늘도.,1
좋아요 가격대비 좋네요 이이스크림도 있고 좋아요 물도 잘나오네요 또 이용할거예요,1
자고 일어나니 목구멍이 아플 정도로 침구에 먼지가 많았습니다. 객실 상태가 정말 최악입니다.,0
담배 냄새가 너무 심합니다. 그 외에는 괜찮습니다.,0
늘 만족스러워요 잘 쉬다갑니다,1
사장님이 친절하세요 조용한 숙소네요 잘잤어요,1
최근 묵었던 숙소는 기대 이상이었습니다. 시내 중심에 위치하여 주요 관광지 및 주변 맛집과 카페 접근성이 뛰어났습니다. 체크인 과정이 원활했고 직원들은 매우 친절했습니다. 방은 깨끗하고 아늑했으며 현대적인 인테리어와 편안한 침대 덕분에 피로가 풀렸습니다. 욕실도 넓고 청결하게 관리되어 만족스러웠습니다. 특히 무료 와이파이와 커피 머신이 구비되어 편리했습니다. 조식 뷔페는 다양한 메뉴와 신선한 재료로 구성되어 아침 식사를 즐겁게 할 수 있었습니다. 전반적으로 가격 대비 훌륭한 경험을 제공하며 다음 여행에도 다시 방문하고 싶습니다. 추천합니다.,1
전주 여행 중 저렴하고 가성비 좋은 숙소에서 잘 이용했습니다. 전주 한옥마을과는 버스나 택시로 이동해야 하지만 룸 컨디션이 매우 좋고 라면이나 커피 등 투숙객을 위한 세심한 준비에 감탄했습니다.,1
제이즈는 항상 추천하는 곳입니다.,1
변기 수압이 약해서 결국 화장실을 이용하지 못하고 퇴실했습니다.,0
시설이좋고 사장님도 친절해요,1
청결상태어메니티가격서비스 모두 훌륭합니다,1
거울 조명이 밝아서 화장하기 좋았어요.,1
여행으로 전주에 들려 새벽에 들어갔는데 주차하는데 차가 많았는데도 나와보시지 않으시고 방에 들어와보니 깨끗한듯 보이지만 머리카락이며 수건도 실밥이 자꾸 나오고 쾌적하진 않았던거같아요,0
처음 방문해봤는데 사진 그대로이고 깨끗해요 사장님도 친절하셔서 좋아용,1
우선 스타일러와 안마기가 구비되어 있다는 점은 매우 만족합니다. 하지만 청소를 안 하시는 것 같습니다. 청결 상태가 엉망입니다. 컴퓨터 뒤 담배꽁초 더러운 화장실 곰팡이 핀 에어컨과 벽지 베개 등이 문제였습니다. 직원분은 친절하셨습니다.,0
좋았습니다 잘 이용했습니다,1
따뜻하고 깨끗합니다,1
방이 너무 좁고 답답했어요.,0
잠만 자는 용도로 유명 체인점을 선택했으나 환기가 안 된 것인지 원래 나는 냄새인지 모르겠지만 문을 열자마자 습하고 꿉꿉한 냄새가 났습니다. 창문이 고장 났는지 닫히지 않고 계속 반쯤 열려 이중 잠금이 안 된 상태로 잠을 잤습니다. 침구류는 세탁했을 것이지만 꿉꿉하고 쉰 냄새가 나서 잠들기 어려웠습니다. 수건도 다 헤지고 지워지지 않는 얼룩이 그대로 있어 찝찝했습니다. 청결에 까다로운 편이 아님에도 불구하고 금액 대비 실망스러웠습니다. 사장님이 직접 관리하는 것이 아니라 용역을 쓰는 경우라면 주의를 줄 필요가 있습니다. 암막 커튼 같았는데 반은 해가 다 들어와서 잠을 못 자고 결국 일찍 퇴실했습니다.,0
샤워실에 다른 사람이 사용한 샤워 타월 등 쓰레기가 치워져 있지 않았고 변기는 고장 났는지 물이 새서 화장실 바닥이 더러웠습니다. 문이 덜컹거려 다른 방 사람들이 오갈 때마다 저희 방 문도 덜컹거려 새벽에도 계속 깼습니다. 이곳을 자주 이용하는데 이번에는 방 컨디션이 정말 별로였습니다.,0
두 번째 방문입니다. 주위에 식당도 많고 가격도 저렴하며 깨끗합니다.,1
생각보다 방이 많이 좁았습니다. 연박으로 이용했는데 외출 중 청소가 되어있지 않았습니다. 침구 상태도 좋지 않았고 머리카락이 있었으며 화장실에도 물기가 그대로 있었습니다. 다만 물 수압은 강했습니다. 모텔촌에 있어 유흥 거리가 많았습니다.,0
한옥마을안에위치해서좋고 사장님친절해서좋고 방따뜻해서좋고 좋은점밖에없었습니다 또방문하고싶네요,1
방에서 나오는 햇살이 너무 따뜻했어요.,1
대실 이용했습니다. 친절해서 가끔 오는 곳인데 서비스로 양말까지 챙겨주시고 친절해서 좋습니다. 잘 쉬다 갑니다.,1
낮에 가도 방바닥이 따뜻해서 좋습니다.,1
깔끔하고 아늑했습니다. 방이 밝아서 좋았습니다.,1
숙박업소 리뷰를 남기지 않는 편인데 너무 심각하여 글을 남깁니다. 특가로 이용했는데 첫날은 몰랐으나 자고 일어나니 베개와 침대 시트에 검은색 이물질이 잔뜩 묻어 있었습니다. 처음에는 일행의 옷 때문인 줄 알았으나 베개와 이불에만 오염되어 있어 저희 문제가 아닌 것 같아 영상을 찍어두었습니다. 원인을 찾던 중 침대 위 검은색 가죽처럼 꾸며진 부분에서 오염된 것으로 보였습니다. 휴지에 테스트해보니 바로 묻어 나왔는데 광택제가 덜 마른 듯 심각했습니다. 만약 소중한 옷을 입고 잤더라면 옷이 오염되었을 것 같습니다. 패딩을 옷걸이에 걸고 잤는데 퇴실 후 차량에서 보니 패딩에 흰색 비듬 같은 것이 떨어져 있었습니다. 옷걸이 걸어두는 곳이 흰색으로 도배된 것 같은데 흰색 페인트 잔여물 같은 것이 묻어 나왔습니다. 엘리베이터에는 방향제가 너무 많아 탈 때마다 머리가 아팠습니다. 또한 화장실에 담배 재떨이가 있어 흡연이 가능한 방이었던 것 같습니다. 베란다도 있었는데 화장실 휴지걸이 위에 두셔서 아쉬웠습니다. 인테리어에 더 신경 써주셨으면 좋겠습니다. 그 외 프런트 직원분은 친절했고 화장실은 깨끗했습니다.,0
전주에서 여러 곳을 다녔는데 가장 깔끔합니다.,1
위치는 중화산동으로 신시가지 객사 전북대와 가깝습니다. 평일에는 가성비가 좋고 사장님도 친절하십니다. 객실도 깔끔하고 소파가 있어 간단히 식사하기 편리합니다. 주차장이 넓지는 않지만 주차하기 어렵지 않습니다. 객실 복도도 차분하여 좋았고 큰 불만 없이 편안하게 머물다 왔습니다. 중화산동에서 가성비 좋은 숙소를 찾는 분들께 추천합니다.,1
체크아웃까지 여유 있게 머물 수 있었어요.,1
냉장고에 웰컴 드링크가 있어서 감동했어요.,1
잘이용했습니다 조와요,1
옆방 음악 및 소음으로 인해 한숨도 자지 못했습니다,0
아무리 나빠도 리뷰는 처음 써보는데 너무 불친절해서 리뷰를 작성합니다. 예약 후 한참 뒤에 전화 와서 특가 예약은 끝났으나 일찍 오면 입실 시켜주고 늦게 올 것 같으면 취소한다고 통보하는데 죄송하다는 말도 없이 당당한 태도에 어이가 없었습니다. 여기어때에는 취소 사유가 만실이라고 해놓고 지금도 예약이 가능한데 무슨 소리를 하는지 이해가 안 됩니다. 장사 그따위로 하지 마세요. 열받아서 다시 전화하니 그때도 당당하게 똑같은 소리만 하다가 따지니까 그제서야 죄송하다고 했습니다.,0
다 좋은데 여기어때를 계속 닫아 놓아서 참 그렇네요.,0
이불도 깨끗하고 좋습니다.,1
주차장이 넓고 주변에 먹을곳이 많아서 좋았습니다 방음이 좀 안되고 쓰레기가 덜 치워져 있었습니다 그 외엔 아주 만족합니다,1
넷플릭스가 되지 않아 다소 불편했지만 조용히 쉬다 왔습니다.,0
보통은 리뷰 작성 안하는데 서비스 직원들 각성하라고 리뷰 작성합니다 호텔 청결상태나 인테리어는 괜찮았습니다 체크인도 뭐 무난하게 했고요 거기까지는 문제 없었는데 체크아웃때 웰컴드링크 써도 되냐고 물어봐서 된다고 해서 음료 테이크 아웃해서 갈려고 하는데 음료를 골랐더니 아메리카노만 돼요 뭐 안내를 아메라카노만 된다고 해줬냐 그거도 아니고 알려주지도 않은 내용을 왜 그것도 모르냐는 식의 말을 들어야 하는지 모르겠네요 최소한 죄송한데 아메리카노만 가능하십니다 이정도만 말했어도 이 리뷰 작성 안했습니다 기분 상해서 그냥 안 먹는다 하고 주차장 나왔는데 프론트에서 제 차 정산 안해줘서 시간 원 뜨더라고요 그래서 주차 호출해서 왜 이거 등록 안되어 있냐고 물어보니 대뜸 호텔에서 잤냐고 묻더라고요 최소한 죄송합니다 부터 나와야 정상 아닌가요 제가 여기 꽁짜로 묵고 도망가는 사람인듯한 취급을 받아야 할까요 정말 최악입니다 서비스 상태 점도 아깝습니다,0
수건이 더러웠고 카운터에 없어 수건을 받기 힘들었습니다.,0
일주일에 한 번씩 다니는 곳인데 연휴라고 어플도 안 되고 전화도 전혀 받지 않습니다. 깔끔하고 좋아서 많이 이용했는데 실망스럽습니다. 만 원 더 주더라도 이용하고 싶지 않아졌습니다.,0
객실 청소상태는 조금 아쉽고 시설은 가격대비 그런대로 만족합니다 재방문의사 있습니다,1
아늑하고 따뜻한 분위기였어요.,1
스타일러가 작동하다가 계속 멈춥니다,0
예약하고 갔는데 사진과 많이 다르길래 잘못 온 줄 알고 보니까 스탠다드 방을 주심 전화해서 얘기하니까 는 청소가 안됐다며 차액 환불하고 프리미엄으로 바꿔주겠다고 하심 얘기 안했으면 돈내고 스탠다드 방 쓸뻔함 체크인할 때 말이라도 해주시지 아쉬웠어요 그리고 현관문 아래쪽은 왜 살짝 뚫려있던건지 의문,0
잠깐 하루 묵을 곳을 찾아보다가 가격도 저렴하고 덕진공원 근처에 위치도 좋고 방도 생각보다 크고 대학가근처여도 방음도 잘되서 조용하고 욕실이 상당히 좋아서 놀랐네요 잘 쉬고 갑니다,1
오랜만에 제이즈에 와서 치킨도 시켜 먹고 영화 한 편 시청하며 푹 잘 쉬다 갑니다. 앞으로 종종 방문하겠습니다. 근처에 음식점과 편의점들이 많아 접근성도 좋고 재방문할 것입니다.,1
방이 매우 깨끗하고 주차 공간도 많아 편리했습니다. 주말에 롯데백화점 가려면 주차 대기가 엄청 긴데 가까워서 차를 놓고 가니 오히려 시간 절약되는 장점이 있었습니다. 서신동 근처에 좋아하는 치킨집 '후켄'이 있는데 거기 오징어튀김이 엄청 맛있습니다. 거기도 걸어갈 수 있어서 좋았습니다. 보통 연박하면 침구 정리만 해주시는데 여기는 아예 새것으로 교체해 주시더군요. 청결을 신경 써 주시는 것 같아 좋았습니다. 방도 작지 않고 TV도 크고 욕조도 있어 만족했습니다. 재방문 의사 있습니다.,1
좀 시설이 후져요 근대 가격이 싸서 그럭저럭 이용했어요,0
방은 정말 깔끔하고 사진 그대로에요 하룻밤 정말 편안하게 잘묵었고 사장님이 너무 친절하셔용 아침 조식도 더무 맛있었어요,1
환상적입니다. 이 가격에 이 정도라니 놀랍습니다.,1
덕진호수 앞에 있어 좋았고 시설에 연식이 있었지만 사용에는 전혀 문제가 없었습니다. TV는 멀고 보통 크기라 누워서 보면 작게 보였지만 전체적인 방이 넓어 개방감이 좋았습니다.,1
매우 깨끗하고 좋습니다. 주변도 조용하고 사장님도 친절합니다. 가격도 아깝지 않고 최고입니다.,1
