text,label,predicted_label,labels
쓰레기통에 누군가가 사용한 마스크와 휴지가 들어 있는 것을 제외하고는 모두 좋았습니다.,0,0,0
"담배 냄새가 났고, 퇴실 시간이 등록된 11시가 아닌 10시 반이었습니다.",0,0,0
이불에서 모래가 나옵니다.,0,0,0
깨끗하고 편하게 잘 쉬었습니다.,1,1,1
다시 방문하겠습니다.,1,1,1
창문에서 바람이 너무 들어와 추웠습니다.,0,0,0
하지만 침구도 좋고 깔끔해서 좋았습니다.,0,1,1
주인님이 친절하시고 방도 깨끗합니다.,1,1,1
위치가 좋고 조용해서 잘 쉬었습니다.,1,1,1
일반실도 넓고 쾌적합니다.,1,1,1
매번 이곳을 방문합니다.,1,1,1
에어컨 성능이 다소 떨어집니다.,0,0,0
"새로 오픈했다고 해서 갔는데, 욕실에 탕도 없고 방음도 안 돼서 매우 불편했습니다.",0,0,0
이런 모텔은 처음입니다.,0,0,0
"방 청소가 안 되어 있었고, 소파 밑에 담배꽁초, 이불에 피와 머리카락, 모기, 욕조에는 곰팡이가 있었습니다.",0,0,0
"무인텔인데 방송 안내도 듣지 못했고, 인터폰도 울리지 않았습니다.",0,0,0
"새벽 1시 20분에 입실했는데, 오후 3시에 나가라고 전화가 왔습니다.",0,0,0
숙박비 3만원에 2시간 추가되었다고 2만원을 더 요구했습니다.,0,0,0
절대 다시는 이용하지 않겠습니다.,0,0,0
좋습니다.,1,1,1
가성비가 좋고 안마의자가 좋습니다.,1,1,1
"매번 만족하며 이용하고 있지만, 점점 가격이 오르는 것이 조금 아쉽습니다.",0,0,0
주차 시설이 약간 부족합니다.,0,0,0
"층간 소음 예방이 전혀 되어 있지 않아 윗층의 발자국 소리, 샤워 소리, 화장실 물 내려가는 소리가 여과 없이 들려 밤에 잠을 자지 못할 정도로 시끄러웠습니다.",0,0,0
숙소는 깨끗했고 프론트 직원은 매우 친절했습니다.,0,0,0
호텔 어메니티도 잘 갖춰져 있어 시설 이용에 불편함이 없었습니다.,0,1,1
한옥마을 접근성이 좋습니다.,1,1,1
"약간 추워서 고생했지만, 그것도 나름대로 좋았습니다.",1,1,1
돈을 더 주고 다른 곳에 갈 걸 그랬습니다.,0,0,0
"하루 자는 것이라 그냥 참고 자려는데, 침대에서 삐걱거리는 소리가 너무 심하게 났고, 샤워기 수압도 너무 약했습니다.",0,0,0
에어컨도 오래된 것이라 이상한 소리가 계속 나서 한숨도 못 잤습니다.,0,0,0
사장님께서는 내부 곳곳을 수리하셔야 할 것 같습니다.,0,0,0
편안하고 깨끗하게 관리되는 좋은 숙소입니다.,1,1,1
"침대 나무 프레임의 삐걱거리는 소리가 다소 불편했지만, 조명이나 의자 등 인테리어가 섬세하고 욕실도 고급 소재로 깔끔하게 잘 정돈되어 있습니다.",1,1,0
욕실 청소 상태가 정말 별로입니다.,0,0,0
"곰팡이가 다 보일 정도이고, 샤워기가 욕조 안에 들어가지 않으면 사용할 수 없는 구조여서 물티슈로 닦은 후 사용했습니다.",0,0,0
물티슈가 바로 까맣게 변할 정도입니다.,0,0,0
그리고 9층이 제일 고층인데 수압이 너무 약합니다.,0,0,0
샤워기를 고정시키면 물이 졸졸 나와서 매우 불편했습니다.,0,0,0
"한옥마을 도보 이용 가능, 노을 지는 한옥 뷰는 좋았고, 가격 대비 조식 괜찮았고, 하녹당 카페 이용은 좋았습니다.",0,1,1
경주 라한에서 매우 좋았던 기억으로 전주 여행도 라한으로 고민 없이 선택했는데 매우 실망스럽습니다.,0,0,0
기재된 시설이 없으며 친절하지도 않습니다.,0,0,0
정말 비추천합니다.,0,0,0
"위치, 방 넓이, 청결도 모두 좋았습니다.",1,1,1
특히 로비에서 제공된 토스트와 아이스크림이 맛있었습니다.,1,1,1
"7층 방에서는 위층 파티룸 노래 소리가 너무 크게 들려 불편했고, 욕실에서 목욕 중 갑자기 불이 꺼지거나 욕조 밑 환풍구처럼 생긴 나무 창이 계속 떨어지는 문제가 있었습니다.",1,0,0
하지만 욕조도 깨끗하고 비품도 넉넉했습니다.,1,0,0
너무 좋아서 원래 다른 지역에서 자려다가 여기까지 와서 다시 잤습니다.,1,0,0
또 예약할 만큼 매우 좋습니다.,1,1,1
깔끔하고 좋았습니다.,1,1,1
깔끔하고 좋습니다.,1,1,1
주변이 조용하고 주차장도 넓습니다.,1,1,1
담배 냄새에 민감한 분은 절대 숙박하지 마십시오.,0,0,0
"다른 방에서 흡연 시 환기 시설을 통해 객실 전체에 담배 냄새가 퍼지며, 가구에도 깊이 배어 있습니다.",0,0,0
담배 냄새 때문에 잠을 제대로 잘 수 없었습니다.,0,0,0
"욕실 배수가 원활하지 않아 물이 매우 느리게 빠지고, 변기 스위치는 망가진 채 방치되어 있습니다.",0,0,0
TV는 저가 패널을 사용하여 화질이 다소 부족합니다.,0,0,0
비흡연자에게는 최악의 시설이니 절대 가지 마십시오.,0,0,0
외풍이 심해서 여자친구와 둘 다 감기에 걸렸습니다.,0,0,0
따뜻한 물이 바로 나오지 않고 찬물에서 따뜻한 물로 나오기까지 5분 정도 걸렸습니다.,0,0,0
"시장과 가까워 좋았지만, 사람들이 많이 드나드는 단점이 있어 환기가 제대로 되지 않아 담배 냄새 때문에 고생했습니다.",0,0,0
항상 가는 곳인데 깔끔하고 좋습니다.,1,1,1
추웠습니다.,0,0,0
청결하고 인테리어가 매우 아름답습니다.,1,1,1
정해진 시간에 들어가지 못해 불쾌했습니다.,0,0,0
카운터 직원이 불친절하고 넷플릭스 이용에 대한 안내가 미흡하여 다시 방문하고 싶지 않습니다.,0,0,0
침대에 김치 국물이 묻어있고 변기가 더러웠던 점을 제외하면 좋았습니다.,1,1,1
모기를 잡느라 잠을 자지 못했습니다.,0,0,0
벽과 거울에 모기 사체가 매우 많았습니다.,0,0,0
사장님과 직원 모두 친절하십니다.,1,1,1
24시간 프런트 응대가 빠르고 문제 해결을 위해 노력해주십니다.,1,1,0
조식 중 토스트의 매력에 빠져 매번 챙겨 먹었습니다.,1,0,0
객실 청소도 가능한 시간에 해주셔서 감사했습니다.,1,1,1
복도부터 객실까지 따뜻해서 좋았습니다.,1,1,1
재방문 의사 100%입니다.,1,1,0
매우 깔끔하고 좋았습니다.,1,1,1
욕조도 넓어서 객사 가면 무조건 이곳을 이용할 것입니다.,1,1,1
방은 넓고 따뜻하지만 소파 밑이 더럽습니다.,0,0,0
청소에 더 신경 써주세요.,0,0,0
숙소 앞 오락실 소음으로 밤새 매우 불편했습니다.,0,0,0
화장실은 좁고 샤워가 불가능하며 샤워기 위치도 애매합니다.,0,0,0
숙소 청결 상태는 보통입니다.,0,0,0
깨끗하고 넷플릭스를 볼 수 있어 좋습니다.,1,1,1
"전주에는 특급 호텔들도 다 잠이 잘 오지 않고 불편했는데, 여기 호텔원을 지인 소개로 한번 숙박해봤는데 확실히 정말 다르다는 것을 느꼈습니다.",1,1,1
"저는 개인적으로 가성비 호텔로 추천하고, 직원들도 모두 젊고 친절하며 예의 바르고, 주변에 편의점과 식당도 있어서 정말 좋았습니다.",1,1,1
전주에서 탑 3에 들 정도로 좋은 호텔입니다.,1,1,1
침대가 너무 딱딱하고 사장님도 퉁명스러웠습니다.,0,0,0
별 5개입니다.,1,1,0
사장님이 매우 친절하시고 매우 깔끔합니다.,1,1,1
버스터미널과 가깝고 객실도 깨끗합니다.,1,1,1
"주인분들도 친절하시고, 숙소도 좋고, 스타일러도 좋고, 숙소 내 인테리어도 전주 분위기가 나서 정말 최고입니다.",1,1,1
다음에 또 무조건 이곳에서 묵을 것입니다.,1,1,1
담배 찌든 냄새가 너무 심하고 공기청정기가 없어 추운데도 창문을 열고 잤습니다.,0,0,0
사용했던 피임 도구가 테이블 위에 그대로 방치되어 있어 직접 치웠습니다.,0,0,0
시설은 우수하나 관리가 부족합니다.,0,0,0
화장실 휴지가 없어 당황했습니다.,0,0,0
다행히 바로 가져다주셨습니다.,0,1,0
방에서 담배 냄새가 조금 심하게 나서 창문을 열고 있었습니다.,0,0,0
깨끗해서 좋습니다.,0,1,1
하지만 1층 냉장고 음료가 시원하지 않습니다.,0,0,0
방음이 안 되어 아이들이 잠을 자지 못했다고 합니다.,0,0,0
무인텔 도보 이용객이라 출구 찾기가 어려웠지만 다시 이용할 의향이 있습니다.,1,1,0
프런트 직원이 더 친절했으면 좋겠습니다.,0,0,0
외부 주차장이 쓰레기로 지저분했습니다.,0,0,0
잘 있었습니다.,1,1,0
새로 지은 곳이라 그런지 매우 청결하고 인테리어도 예쁩니다.,1,1,1
모텔 같지 않습니다.,1,0,0
깔끔하고 좋았습니다.,1,1,1
좋습니다.,1,1,1
연인과 함께 가면 안 됩니다.,0,0,0
"화장실 문이 없어 소리가 다 들리고, 방에서 담배 찌든 냄새가 많이 납니다.",0,0,0
조용하고 쾌적하며 매우 좋았습니다.,1,1,1
다음에 또 방문할 것 같습니다.,1,1,1
"모든 것이 좋았으나, 어디선가 찬 바람이 들어왔습니다.",0,0,0
가성비가 떨어집니다.,0,0,0
주차 접근이 매우 어렵고 길이 매우 좁습니다.,0,0,0
TV도 나오지 않습니다.,0,0,0
주위에 더 깨끗하고 나은 숙박소가 많습니다.,0,0,1
7번째 방문인데 이번에는 콘돔이 없었습니다.,0,0,0
다급해서 연락하려 했으나 그냥 없이 사용했습니다.,0,0,0
"사장님께서 제 인생을 끝내려 하시는지, 아무튼 콘돔을 챙겨주시고 라면도 없었습니다.",0,0,1
"객실이 넓어 종종 이용했지만, 이번에는 기막힌 대우를 받았습니다.",0,0,0
입실 후 메인등 포함 총 3개의 등이 들어오지 않아 안내실에 점검을 요청했습니다.,0,0,0
"직원분이 오셔서 특수 조명이라 교체할 수 없다고 하셨는데, 전구는 흔한 26사이즈였습니다.",0,0,0
"손님을 바보로 생각하는 듯했고, 여유분도 없거나 하기 싫어하는 것 같아 할 말이 없었습니다.",0,0,0
"그 후 예약한 객실보다 작은 객실로 옮겨주겠다고 했지만, 아무런 설명 없이 옮기라고 했습니다.",0,0,0
"더 작다고 이야기하자 비슷하다고 말씀하셨는데, 금액도 다른데 비슷하다고 하는 것이 이해되지 않았습니다.",0,0,0
"냉장고에 물 2개가 있어 물 2개를 요청했는데, 1층으로 내려가서 가져오라고 했습니다.",0,0,0
"데스크에 전화해서 가져다 달라고 요청했을 때, '지금 갔잖아','지금 문 연 건 뭔데','지금 갔잖아'라는 말을 듣고 귀를 의심했습니다.",0,0,0
"결국 바닥에 놓고 가셨는데, 정말 하기 싫어하는 것 같았습니다.",0,0,0
이런 주인장의 무례한 말과 행동에 기가 막혔습니다.,0,0,0
"수건에서 냄새가 났지만, 좋은 이야기는 듣지 못할 것 같아 괜찮은 것을 골라 저녁에 사용 후 스타일러에 건조해서 사용했습니다.",0,0,1
다시는 기억하고 싶지 않은 경험입니다.,0,0,0
전주에 버스를 이용해 갈 때 가까워서 자주 이용하는 숙소입니다.,1,1,1
오늘도 잘 쉬다 왔습니다.,1,1,1
테라스가 있는 2PC룸을 이용했습니다.,0,1,1
컴퓨터 사양은 빠르고 좋았으나 청결도가 문제였습니다.,0,0,0
"테라스 벤치 밑에 종이컵이 버려져 있었고, 의자에는 머리끈이, 창문에는 립스틱 자국이 있었습니다.",0,0,0
늦게 들어와 치약이 없어 카운터에 전화했더니 가지러 내려오라고 하여 기분이 좋지 않았습니다.,0,0,0
"사장님이 아닌 청소하시는 분의 문제겠지만, 사장님의 역량이 중요하다고 생각합니다.",0,0,0
재방문은 하지 않을 것입니다.,0,0,0
별 하나 주기도 아깝습니다.,0,0,0
시설은 최악이라 미리 입실을 못 하게 한 것이 아닌지 의심스럽습니다.,0,0,0
칫솔 등이 담겨 있던 바구니에서 칫솔을 꺼내려 보니 먼지가 가득했습니다.,0,0,0
"언제 청소를 했는지 모르게 바닥에는 머리카락과 먼지 뭉치가 있었고, 씻으러 비닐 천막 같은 곳을 제치고 들어가니 누군지도 모르는 사람의 체모가 욕조 사이에 여러 개 놓여 있었고 곰팡이들이 저를 보고 있었습니다.",0,0,0
침대 세 개 중 가운데는 피 묻은 커버와 벽에는 담배가 찌든 것처럼 하얀색이 아닌 밝은 노란색을 띠고 있었습니다.,0,0,0
이런 모텔은 처음 봤습니다.,0,0,0
"터미널 근처라 배짱 장사를 하는 것이 아닌지, 처음으로 후기를 이렇게 길게 작성하는데 아직도 쓸 말이 많습니다.",0,0,1
리뷰를 확인하지 않은 저의 잘못인가요?,0,0,0
퇴실 시간이 12시인데 눈 뜨자마자 나왔습니다.,0,0,0
사장님은 청소부를 새로 구하시거나 리모델링을 해야 할 것 같습니다.,0,0,0
정말 최악 중의 최악이었습니다.,0,0,0
"저와 같은 피해자가 나오지 않기를 바라며, 전주 여행은 숙소로 인해 컨디션 난조로 끝났습니다.",0,0,0
"입실이 빠르고 카운터가 친절한 점은 좋았으나, 난방이 잘 안 되어 춥고 화장실 또는 욕실이 많이 더러웠습니다.",0,0,0
객실은 먼지가 좀 많았고 그냥 평범했습니다.,0,0,0
아주 좋습니다.,1,1,1
사장님은 친절하시나 서비스는 보통입니다.,0,0,0
방은 눅눅하고 에어컨 온도 조절이 안 되며 윗층과 방음이 잘 안 됩니다.,0,0,0
깔끔하고 좋습니다.,1,1,1
항상 괜찮습니다.,1,1,1
샤워기에서 소리가 나고 화장실 공사가 필요합니다.,0,0,0
"가격만 비싸고, 중화산동 쪽이 더 깨끗하고 가격도 저렴합니다.",0,1,1
샴푸와 린스도 더러웠습니다.,0,0,0
관리가 필요합니다.,0,0,0
"아침에 일어나 덕진공원을 산책했는데, 전체적으로 깔끔하고 좋았습니다.",1,1,1
넷플릭스로 영화도 보며 잘 쉬었습니다.,1,1,1
"담배 냄새와 퀴퀴한 공기가 나고, 층간 소음으로 밤새 위층 걷는 소리가 들렸습니다.",0,0,0
"청소가 잘 되지 않아 먼지가 날렸고, 샤워기가 고장 나 방을 교체받았지만 이미 기분이 상해 내내 불편했습니다.",0,0,0
좋은 후기를 보고 선택했는데 실망스러웠습니다.,0,0,0
"주차장이 비좁긴 했지만, 모든 면에서 만족합니다.",1,1,1
"스파와 안마의자, 그리고 1실 1주차 시스템이 매우 좋았습니다.",1,1,1
전주 쪽에 놀러 가면 또 방문할 예정입니다.,1,1,1
매우 만족하며 쉬다가 와서 후기를 꼭 남겨야겠다고 생각했습니다.,1,1,1
룸 업그레이드도 해주시고 좋았습니다.,1,1,1
매우 친절하시고 정말 깨끗합니다.,1,1,1
자주 이용하겠습니다.,1,1,1
시설이 낡았고 청소 상태가 불량했습니다.,0,0,0
강력 추천합니다.,1,1,1
가성비가 최고입니다.,1,1,1
전주에서 숙소를 구할 때 이곳을 강력 추천합니다.,1,1,1
칫솔은 정말 좋지 않습니다.,0,0,0
양치할 때마다 칫솔모가 빠집니다.,0,0,0
데스크 남성 직원이 매우 불친절했습니다.,0,0,0
"방에 들어서자마자 담배 냄새가 났고, 이불에는 혈흔이 있었으며 리모컨은 잘 작동하지 않았습니다.",0,0,0
다시 방문할 의사가 없습니다.,0,1,1
야놀자 앱과 실제가 완전히 달랐습니다.,0,0,0
들어가자마자 청소 상태를 보고 기절할 뻔했습니다.,0,0,0
"문을 열자마자 담배 쩐내가 났고, 머리카락 뭉텅이가 있었으며, 의자에는 담뱃재가, 침대에는 아지랑이 같은 털이 여기저기 있었습니다.",0,0,0
화장실에도 곱슬거리는 털이 여기저기 있었습니다.,0,0,0
"싱글 베드에 놓여 있던 극세사 이불은 너무 오래 빨지 않아 개기름 쩐내가 났고, 베개도 시트는 갈았다고 했지만 몸 냄새와 개기름 쩐내가 났습니다.",0,0,0
"스타일러에 돌려도 이불의 개기름 쩐내는 빠지지 않았고, 세탁은 했다지만 절대 세탁한 이불 냄새가 아니었습니다.",0,0,0
"이불을 하루 이틀 빨아본 사람이 아닌데, 그 방 컨디션에 스타일러가 왜 있는지 의문이었습니다.",0,0,0
