name,nickname,text,rating,label
전주 금암동 호텔 바라한(HOTEL BARAHAN),맑은누*,깔끔하고 인테리어도 좋습니다,5,1
전주 덕진동 호텔 스마일(HOTEL SMILE),달빛예******,객실상태가 많이 안좋았어요,3,0
전주 중화산동 투썸스테이,손사마*,담배냄새가 많이 났습니다,5,0
전주 신시가지 호텔 메세지,브라질헬스***,욕조 안에 무슨 똥물같은 거 묻어있고 담배냄새 엄청 나고 더러워요,2,0
전주 덕진동 MOMENT 708,몰랑몰****,수건 찌린내 나는 부분은 개선되어 대체적으로 모든 부분들이 만족스러우나 여전히 드라이기 성능이 약해서 5분10분정도 사용시 자동으로 꺼져 사용하기 불편하네요 머리긴 여성분이 사용하거나 2인 기준 사용시 불편함이 많습니다 사장님께서 손님들을 위해 여러 부분들을 신경써주시는 것들이 느껴지는만큼 이 부분도 꼭 개선 및 교체가 필요해 보입니다,4,0
전주 덕진동 MOMENT 708,샛별어*******,좋었습니다,4,1
전주 산정동 제이즈 호텔,곡성의일요***,어지간 하면 후기 좋게 써주는데 다신 안갑니다 사양도 써있는거랑 완전 다르고 고사양룸 이였는데 확임해 보니 1060인가 청소상태도 영방도 춥고 불고 깜빡대고 천장은 뭔 땜빵을 해좋은건지 부시럭 부시럭 뭐 가어다니는 소리도 들리고,1,0
전주 신시가지 오스카,여유있********,배그 컴이라는데 좀 아쉬운모니터에 마우스 키보드 렉걸리는게 흠,5,0
전주 한빛호텔,도곡동이야***,가격대비 실용성이없어요,4,0
전주 중화산동 스페셜,산그늘*******,편히 있다 갑니다,5,1
전주 덕진동 호텔 마리(덕진공원점),탱탱*,방음이 전혀 안됨 옆방에서 싸우고 욕하고 여자 우는소리 밤새들림,1,0
전주 덕진동 하운드호텔 전주덕진,우자*,다 좋았는데 옆방 티비소리가 너무 잘 들려서 불편했어요,3,0
전주 금암동 호텔 바라한(HOTEL BARAHAN),헤헤헤******,너무 좋은데 항상 드라이플라워 냄새가 강해요,5,0
전주 금암동 호텔 바라한(HOTEL BARAHAN),ROS**,항상 좋았는데 이번엔 방정리가 좀 덜되서 아쉬었네요,5,0
전주 산정동 제이즈 호텔,오늘좋******,방이랑 깨끗했규 사장님도 친절하시고 넉넉한 시간인데하필이불에 여자 머리카락이,5,0
호텔 다빈,외계인*********,한옥마을 바로 옆이 있어서 밤 아침에 언제든지 가기좋은것 같아요,5,1
전주 고사동 YAJA 전주한옥마을점,주렁주**********,믿고 예약햇구 편히 쉬다갑니다 감사합니다,5,1
전주 금암동 후,jan******,다음에도 이용할거에용,5,1
전주 금암동 아늑 료칸호텔 (터미널점),레이노사여****,터미널 앞에 이렇게 깔끔한 숙소가 있는지 몰랐네요 침대도 푹신하니 꿀잠잤습니다 완전 추천합니다,5,1
전주 송천동 호텔 더 그레이(THE GRAY),토닥토닥아*******,내부 깔끔하고 좋았습니다 재이용 의사 있어요,5,1
전주 안녕제제 게스트하우스,apf*****,두번째인데 일단 주차가편해서좋고 맨바닥이라 먼지도없고 침구가 깨끗하구 포근해서 넘 좋아요 보니까 직접 청소하시는것같드라구요 굿,5,1
전주 우아동 FX,신아가*,역시 는 최곱니다,5,1
전주 덕진동 호텔 히든(HOTEL HIDDEN),블루코*,춥고 뜨거운물이 아침에 안나왔어요,4,0
전주 우아동 큐브 505 (CUBE 505),낄낄낄*******,빗물 새고 안좋아요,1,0
전주 브라이튼 호텔,초승달느껴******,물나오는게 참 문도 고장이고,3,0
전주 산정동 제이즈 호텔,담배냄****,너무 친절하고 가성비 짱이에요,5,1
전주 산정동 제이즈 호텔,따꿍*,방은크고 좋은데 이전사용자의 향취가 남아 있고 무언가 찝찝함이 급습해오는바 청소를 조금더 신경써서 해주심이 어떨까하고 생각합니다,5,0
전주 신시가지 오스카,골퍼스*,조금 방이 추운거빼면 대 좋았어요,5,1
전주 중화산동 화려한외출Ⅱ,시끌벅********,사장님 토욜은 너무비싸효 두배나 에효,5,0
전주 한옥마을 늘품호텔,kah***,복도 소음은 생각보다 없는데 완전 바로 앞이 큰 도로라서 도로 소음 장난 없습니다 차 없어지는 자정시간 쯤 되어야 그나마 조용하고 큰 차들이 지나가면 우르르쾅쾅입니다 잠귀 예민하신 분들은 귀마개 필수로 챙기시길 바래요 그 외에는 다 만족합니다 아 근데 제가 묵은 방 샤워실 해바라기 샤워기 안되는건지 제가 못틀은 건지를 잘 모르겠네요 껄껄껄,4,0
전주 고사동 전주관광호텔,묘*,잠깐 쉬려고 들럿는데 난방이잘되어서 좋아요,5,1
전주 신시가지 오스카,po9***,깨끗하고 넓고 사장님친절하시고좋았어요,5,1
전주 신시가지 호텔 메세지,여유있*********,늘이용하는곳 조아요,5,1
전주 덕진동 핀앤핏하우스,엉느*,추웠습니다,4,0
전주 산정동 짬,베이비놀꺼*****,세면대 없고 청소가 안되어 지저분했어요 겉에 보이는 청소가 아니고 냉장고 안이나 샤워기등 찌든때가 많아 불편했어요 넷플릭스 디즈니플러스도 가능하다고 홍보하는데 전혀 되지 않았어요,1,0
전주 중화산동 프린스,발렌시*******,사장님도 친절하시고 방도 깨끗하고 스타일러도 구비되어있어 타지에서 와서 숙박을 하는데 너무 편리하고 좋습니다 세탁기 이용도 가능하고 가격대비 너무 훌륭합니다 다음에 또 숙박할께요,5,1
전주 덕진동 브라운도트 전주덕진점,쭈꾸미*******,진짜로 시설도 너무 깨끗하고 인테리어도 좋고 너무 좋아요,5,1
전주 덕진동 호텔 워너비(HOTEL WANNABE),파란동******,천장이 더러워요,3,0
이비스 스타일 앰배서더호텔 전주,휴스턴에서**,출장때문에 숙박하게 되었는데 시설이 깔끔하고 좋습니다,5,1
전주 산정동 호텔 에비뉴(HOTEL AVENUE),애기놀아야*****,깔끔하고 좋아요 추천해요,5,1
전주 신시가지 씨투,짜릿한보름*****,신시가지에 있어서 친구들과 놀고 들어가기 너무좋았어요 방도 커서 3명이서 넉넉했어요,4,1
전주 한빛호텔,무등산에서****,방이 따뜻하고 수건도 넉넉히 있고 수압이나 이런것은 만족하였으나 이불 청소는 제대로 안하거나 그대로 사용한거 같네요 각종 얼룩이며 음식자국에 상당히 불쾌했습니다,2,0
전주 금암동 호텔 바라한(HOTEL BARAHAN),S타*,너무 좋은 숙소였어요,5,1
전주 금암동 호텔 바라한(HOTEL BARAHAN),qwe*****,2시간 지나도 방이 추워서 말씀 드렸는데 나머지 시간도 추웠네요,4,0
전주 금암동 칼튼힐호텔,도도옌*,객실은 깨끗하고 좋은데 화장실로 씻으러 들어갔을때 따뜻한물이 제대로 나오지 않아 카운터로 전화 드렸는데 객실이 만실이어서 다른 고객분들이 온수물을 다 사용하신관계로 510분 기다렸다가 다시 사용해보라고 하셔서 확인해봤더니 온수물은 나오지도 않고 찬물로만 대충 씻고 그 다음날 아침에도 씻으려했는데 온수물이 제대로 나오지 않아서 대충 씻고 나왔습니다 여행 다니면서 이런적은 처음이어서 많이 당황스럽네요,2,0
전주 금암동 호텔 화이트(HOTEL WHITE),펀쿨ㅅ*,아주조아영,5,1
전주 우아동 호텔 루나,아기천*****,항상 잘이용하고있어용 최고,5,1
전주 금암동 뷰티 호텔,비야그***,쿠폰으로 기분좋게 이용했네요 상태좋아요,5,1
전주 우아동 이츠 호텔,영*,냄새가조금납니다,3,0
전주 덕진동 호텔 와이케이(HOTEL WAIKEI),통나무*,큼직한 내부와 트윈이라 침대 하나는 작을줄 알았는데 큰싸이즈로 두개가 있어서 편히 쉬었다 가요 내부도 깔끔,5,1
전주 우아동 호텔 젠,레양*,전주와서 가성비 좋은곳을 찾았네요 너무 좋았습니다,5,1
전주 금암동 칼튼힐호텔,참새감*******,최악이였습니다 테라스는 자물쇠로 잠궈놓고 오만원추가해야쓸수있다고 종이에적어놓고 처음부터 예약사항에 기재해야하는거아닙니까 호텔예약사항에서 바베큐이용가능이라고떡하니적어놓고 자기들은 팬션이아니라고 우기면끝입니까 팬션들은 사이트에 바베큐이용비용추가금 모두기채해놓습니다 그리고 바베큐사용못하면 테라스도 못쓱니까 고기굽는그릴을 못쓰게하놓는것도아니고 테라스를잠궈놓는건뭡니까 그러면서 무슨 파티룸입니까 파티룸인척하면서사진엔 바베큐장사진과 자랑을그렇계해놓고 테라는 어떻게생긴지 구경도못해봤습니다 그리고 이용가능기본인원은5인으로기재되잇는데 4인으로 예약을햇는데 왜구비품들은 죄다2인용입니까 전화해서 물어보면 15인이와도그것밖에안해준다니요 매우 기분나쁜 숙소였네요,1,0
전주 신시가지 데이나이스,hki*****,화장실이 너무 개방적이여서 부담,3,0
전주 신시가지 쿡,오이오**,근처 식당과 술집이 많아서 좋구 조용하고 좋았어요,5,1
전주 중화산동 화려한외출Ⅱ,마시맬***********,시간 많아서 좋아용,5,1
전주 우아동 호텔 젠,즐거운********,전체적으로 좋았는데 방에 담배냄새가 나서 아쉬웠고 화장실에 배수구 막혔는지 물이 잘안내려갔습니다 그래도 저럼하게 잘 이용하고 갑니다,3,0
전주 중화산동 호텔 인트로(HOTEL INTRO),가랑비********,좋아여 컴퓨터도 잘 작동 되고,5,1
전주 금암동 윈져,럭셔리**,잠깐 쉬었다 오기에는 좋네요,4,1
전주 솔호텔 (SOL),여행1***,혼자 출장오시는 분들 추천해요,5,1
전주 금암동 뷰티 호텔,무적L*****,사진과 실제의 차이는 있네요 욕실이 넓은것은 좋은데 담배냄새가 쩔어있습니다,3,0
완주 혁신도시 만상 호텔(MANSANG HOTEL),주니0***,방이 너무 더워요,5,0
전주 금암동 비지니스 호텔 궁,쌍아빠*,기성비가 좋아요 빵과 음료가 준비되어 있어요,3,1
전주 다온호텔,허둥지둥페*******,5층 배정해 주셨는데 한옥마을이 한눈에 보이고 침구가 너무 포근하고 좋았어요 다음에 오면 또 이용할께요,5,1
전주 금암동 블루원,달콤한*******,이불에 뭐가 묻어있고 사용감이 많았고 위생이 조금 좋지않았던것 같아요 위치는 터미널 근처라 좋았습니다,4,0
전주 경원동 호텔 다빈(HOTEL DAVIN),과테말라시******,호텔이 깔끔하고 좋아요,5,1
전주 금암동 블루원,안주*,서비스가좋아용,1,1
전주 고사동 YAJA 전주한옥마을점,두북리***,믿고가는 야자 좋아요,5,1
전주 왕의지밀 한옥호텔,you****,방에들어간 순간 습도가 벌레도 너무많고 침구류도 컨디션도 별로라 33만원이면 특급대우는 아니어도 인상찡그리겐 안해야겠죠,2,0
전주 덕진동 호텔 워너비(HOTEL WANNABE),리옹밤****,컴퓨터 마우스가 너무 안좋았어요 그외 내부 청소상태는 양호한 편이 었습니다 다만 침대시트에 지워지지않는 얼룩들이 묻어 있더군요 미관상 보기좋지는 않았습니다,4,0
전주 고사동 YAJA 전주한옥마을점,우장산노트**,수도꼭지 부숴져있어서 샤워기 고정안됌 계속 들고 씻어야함 에어컨 조절안됌 각티슈는 텅텅비어잇음 수건 개개 오래되서 걍 더러움 너무 별로였어요,1,0
전주 중화산동 호텔 루고(RUGO),청계천에세***,직원분 친잘합니다 호텔 비교적 깔끔한편 디만 방음이 잘 안되는것 같아요 옆방 소리가 들립니다,3,0
전주 금암동 비스트,우리사*********,컴퓨터 안좋은방 주셨고 바닥이 조금 뜯어진 부분이 있었고 문열자마자 담배냄새 났어요,5,0
전주 금암동 호텔 화이트(HOTEL WHITE),이래도되는**,깔끔하고 넓은 내부 숙소 내부의 즐길거리와 외부의 즐길거리가 많은 좋은 숙소입니다 일반 모텔들과는 차별화 되어있네요 친절함은 기본이고 어메니티도 아주 좋습니다 기분좋게 푹 쉬다 갑니다,4,1
전주 산정동 제이즈 호텔,한라긴팔원*,침구류와 가운에서도 담배냄새가 좀 나더러고요 그리고 욕조는 사용불가 였습니다,3,0
전주 금암동 호텔 마리(터미널점),또르르*,만족해요 괜찮아요,5,1
전주 우아동 호텔 루나,셔*,숙소 깨끗하고 조용해서 좋았어요 사장님 친절하심,5,1
전주 덕진동 호텔 워너비(HOTEL WANNABE),갱지니*,가격대비 넓고 좋았는데 청결은,3,0
전주 덕진동 호텔 마리(덕진공원점),자허블톡*,타지역에서 왔는데 편히 쉬다 갑니다,5,1
전주 금암동 호텔 마리(터미널점),도라미**,다 좋았습니다 매듭이 풀어져서 이불솜이 보이기 전까지는요 이불솜에 누런 오염과 직경 40센치는 되어보이는 핏자국은 좀 너무 아닌것같습니다,3,0
전주 송천동 호텔 더 그레이(THE GRAY),Asd*****,불편함 없이 잘 머물다 갑니다,5,1
전주 금암동 비지니스 호텔 궁,귀염둥*****,네 시설이 최고 감동 받았어요 단골되니까 기분이 좋아 요,5,1
전주 금암동 호텔 마리(터미널점),뉴어크산책****,셀프바도잘되있고 매번 잘이용했습니다,5,1
전주 덕진동 호텔 마리(덕진공원점),P12*****,매직기는 고장 나있어서 머리도 못하고 나가고 방 안에 먼지가 날아다니길래 뭐지 했는데 아이고 에어컨은 먼지 투성에어컨 청소 하나도 안 되어있었어요 드럽고 더워서 에어컨은 켜야 하는데 먼지 제가 다 먹은 것 같은 마리 깨끗해서 예약한건데 이번 덕진마리 별로 였어요,2,0
전주 덕진동 브라운도트 전주덕진점,혭닝*,브라운도트라 믿고 예약했는데 너무 실망스럽네요 별점 한개도 아까워요 제가 배정받은 숙소 옆방이 문이 열려있고 문 앞엔 바닥걸레랑 청소도구 같은게 놓여져있고 신발장 쪽에 슬리퍼가 놓여있어 살짝 들여다 봤더니 여기 청소하는 남자직원분 같던데 방 안 침대에 두분이 누워계시더라구요 손님들이 비용 지불하고 숙박하는건데 직원이 그렇게 침대에 누워있는게 맞나요 너무 비위생적이네요 숙소 들어가기 전부터 너무 찜찜했는데 숙소 들어가자마자 담배냄새가 너어어무 많이 나고 쇼파도 오염되어 더러웠어요 천장도 곰팡인지 뭔지 까맣고 방바닥도 까만 얼룩이 있어서 너무 찝찝해서 화장실 욕실화 신고 방에 있었어요 방을 바꿔달라고 요청을 했더니 21시 이후가 되야 방이 나온다고 그때 바꿔준다 해서 기다렸네요 기다리면서 혹시나 해서 침구를 확인했더니 너무 더럽더라구요 숙소 리뷰 보니까 더럽다는 후기가 정말 많네요 바꿔준 숙소는 들어가자마자 무슨 쿰쿰한 냄새 곰팡이 같은 냄새가 났어요 에어컨 필터를 보니 역시나 곰팡이가 펴있었고 화장실 천장도 누렇게 되어있고 그리고 가운은 실밥이 이래저래 튀어나와있고 냄새가 났어요 누가 입었던 느낌이랄까 진짜 너무 돈아깝네요 남자친구랑 전주 여행와서 재밌게 놀고 와서 기분 잡쳤어요 여태 갔던 숙소 중에 진짜 제일 최악이네요 전주 여행 오시는 분들 제발 제가 남긴 후기 보시고 절대 여기 안오셨으면 좋겠네요,1,0
