text,rating,label
조금 쾌쾌하지만 그래도 좋았어요,4,1
다 좋은데 두가지가 우선 배수 세면대와 욕조 모두 둘다 배수가 잘 안됩니다,3,0
후기에서 보고갔는 역시나 안고쳐져 있네요,3,0
그냥 틀어보면 티 안나요,3,0
진짜로 세수랑 샤워를 해 보셔야 압니다 사장님 고쳐주세요,3,0
전주 자주 가야한단말이에요,3,0
그리고 두번째는 리모컨이 작동이 너무 느리고 잘 안되요,3,0
진짜 속터짐 어떤 불은 켜지고 어떤건 안켜짐,3,0
채널 하나 돌리는데 45초 걸려서 그냥 안보게됨 빼고는 만족입니다,3,0
청결도나 위치나 모두 만족 근데 두가지 고쳐주셔야 재방문 할듯요,3,0
친절하시고 서비스적으로는 좋았는데 내부가 좀 별로였어요,2,0
깨끗하고좃아요,5,1
대실하러 맨날 오는 곳이에요,4,0
대실 이벤트 계속해주세요,4,0
근데 이번엔 욕조 청소가 안되있더라고요,4,0
신경써주시면 좋겠숩니댠,4,0
항상 친절하신 주인분과 항상 객실이 깨끗해서 너무 좋아요,5,1
옆에 나이트클럽으로 너무 시끄럽네요,2,0
하루 있다오기에 넘 좋았어요,5,1
위치 청결 서비스 가격 등등 전체적으로 너무 만족스러웠어요,5,1
객실에 담배 냄새가 남아있어서 좀 불쾌했습니다,5,0
또 수압이 너무 약하네요,5,0
그래도 시설은 좋은편이라 만족합니다,5,0
친절히 대해주셔서 감사합니다,4,1
웬만하면 참고 넘어가는 성격인데 이런경우는 태어나서 처음이라 남깁니다,1,0
여행하고 입실후에 씻고 쉬려는데 1 어디서 공사장에서 드릴뚫는듯한 소리가들려서 첨엔 공사하는줄 알았습니다,1,0
환풍구 소리더군요,1,0
객실 복도끝에가서도 소리가 크게 들릴 정도라서 지나가셨던 분들 다 들으셨을겁니다,1,0
공사소리 아니고 환풍구 소리에요 객실전화기도 네트워크연결 안된다고 떠서 연락드릴 방법이없어서 얘기하려고 내려갔는데 환풍구를 끄고 계시면 되잖아요라는 안내를 받았고요 환풍구만 끌수있다면 당연히 저희도 번거롭지않게 껐을텐데 화장실불을켜면 환풍구가 같이 켜진다고 그걸 말씀드렸는데 씻을때만 켜시면 되잖아요,1,0
이딴식으로 말씀을 하시더라고요,1,0
정말 기분이 나빴습니다,1,0
쓰러져가는 허름한 모텔에서도 이딴서비스는 안해요,1,0
같은 금액을 주고 저희가왜 하자를이용해야하며 왜 드릴뚫는소리를 들으면서 씻어야하나요,1,0
그리고 그건 양해를 구해야할 문제지 감수해야할 문제는 아니지않나요,1,0
동영상 찍고 녹음 들려드렸는데도 방이없다면서 12시간 기다리라고 하더군요,1,0
그후에 바로 2팀들어오는데 객실 내주셨고요방 없다면서요,1,0
그옆에 청소하는곳있던데 청소끝나면 바꿔준다하던가,1,0
왜 응대를 그딴식으로 하세요,1,0
씻지도 못하고 9시넘는 시간까지 기다리라는거 전화기 고장으로 편히 쉬지도 못하고 참다가 8시쯤갔더니 교환해주시더군요,1,0
2 합선으로 인한 전자렌지 사용불가 3커피머신 캡슐없음,1,0
이용불가 좋은 여행에 불편함만 가득겪고 갑니다 드릴소리난다는데 끄면되잖아요는 정말 잘못된응대가 아닌가합니다 하자는좀 고치시고요,1,0
불편함은 양해를 구해야할 문제지 손님이 감수해야할이유는 없습니다,1,0
귀찮다는듯이 그런식으로 응대 하지말아주세요,1,0
다신 안갑니다,1,0
좋았는데 춥고 방음안됨,5,0
버스터미널이랑 가깝고 1층에 아이스크림이랑 과자 등 먹을게 있어서 맛있게 먹었고 친절하셨습니다,4,1
주차장이조금비좁습니다,3,0
항상 편히 쉬다 갑니다,5,1
방에 들어올때부터 담배냄새 엄청 많이 났습니다,2,0
냄새에 예민한 편도 아님 이제서야 자세히 후기를 보니 담배냄새 언급하신분들 몇몇 계시네요,2,0
이러다 말겠지 하고 공기청정기 돌리고 추운날에 창문열고 목 칼칼한거 참다참다 못참겠어서 전화했더니 지금은 방을 바꿔줄수는없고 향초를 주겠다고 하시더라구요,2,0
이제 잘준비 하려고 새벽 두시쯤 문득 천장 전등을 봤는데 전구타는 냄새가 나면서 전등 두개에서 연기가 나는거예요,2,0
진짜 금방이라도 전등이 파바박 터질거같아서 일단 불을 다 껐는데도 전등이 깜빡 깜빡 거리면서 연기가 나는데 정말 너무 무서웠습니다,2,0
일하시는분이 올라와서 보고는 별로 놀라지도 않으셨구요,2,0
죄송하다 놀래셧겟다,2,0
이런 한마디도 없이 방 바꿔주겟다고만 하더라구요,2,0
새벽에 누가 방을 이동하고 싶겠어요,2,0
자다가 전등이 터질거 같아 무서웠고 타는 냄새가 심해서 어쩔수없이 다른방으로 옮겼지만 이미 머리부터 발끝까지 모든 옷에 담배냄새 찌들어있습니다,2,0
마음 편히 쉬지를 못했어요,2,0
정말 속상하네요,2,0
전주에서 제일 비싼 호텔 맞나요,1,0
방음이 무슨 고시원 썰 수준 옆방 오늘 뭐했는지 뭐먹고 뭐샀는지 궁금하신 분 복도 지나가는 사람 몇명인지 성별 나이 알고싶으신 분들은 여기를 이용하세요,1,0
참고로 저희 옆방은 비빔밥 물갈비 먹었고 육전 산거는 냉장고 안 넣었고요 노래방을 좋아하는 자유부인 3명이 묵었습니다,1,0
새벽 1시까지 놀다 다음날 8시에 일어나 쵸코파이를 아침으로 먹었어요,1,0
저희 층에는 가족분들이 많이 묵었고 아이들이 신나게 지나다녔습니다,1,0
가성비 좋고요,4,1
생각했던 거 보다 깨끗했어요,4,1
재방문의사있어요,4,1
방음이 아예 안되고 방이 너무 춥네요,1,0
여행하다 감기까지 걸렸네요,1,0
좋았습니다,5,1
완전 횡재힌거 같아요,5,1
위치도 좋고 내부는 너무 깨끗하고 정돈도 잘되있어요,5,1
시징님도 친절하십니다,5,1
길좁고 주차안좋고 방음제로 친절성제로 할머니집같은 향기 세면대 및 샤워시설에 이물질있었음청결관리 0 냉장고 안시원함 드라이기상태 안좋음,1,0
시설이 아무리 안좋아도 청결 및 친절만 해도 먹고들어가는건데 그게 부족한듯 하네요,1,0
아직 퇴실시간전인데도 3번이나 전화하심 물론 시간전 퇴실 했음,1,0
그리고 1실 1주차 안됨,1,0
자주이용 너무깨끗,5,1
금연객실이 아님 룸안에 재떨이가 있고 담배쩔은내 때문에 토할거같음,2,0
위치 시설은 그럭저럭인데 흡연객실이면 표시좀 해주세요,2,0
과자가루가 의자밑에 가득요 청소가 너무 안되어있어서 아쉬워요,2,0
위생에 신경씁시다,4,0
깔끔하고 좋았어요,5,1
주변에 편의점이 있어서 좋았습니다,5,1
일단 가격대비 방이 이쁘고 맘에 들었습니당,5,1
사장님도 친절하시공 무엇보다 입실시간이 빨라 그게 젤 맘에들었습니당,5,1
방음이 너무 안되네요,2,0
너무 편하게 있다갑니다,5,1
가격대비별루,5,0
방은 커서 만족했지만 보일러도 고장나서 바닥은 차고 방음도 잘 안되서 좀 아쉬웠어요,3,0
다시 방문할 예정입니다,4,1
숙소에 냉장고 스타일러등 다 잘 구비되어 있습니다,4,1
또한 공기청정기까지 있습니다,4,1
다만 아쉬웠던건 방에서 담배 냄새가 조금 났습니다,4,1
그래도 전주 버스터미널 및 신시가지에서는 가장 좋은 숙박업체같습니다,4,1
가성비 대비 최고,4,1
프론트 여자직원분의 친절함에 미소가 지어지는 체크인이었어요,5,1
이틀 연박이었는데 중간에 청소와 소모품까지 다시 채워주시고 조식도 맛있고 든든하게 먹었습니다,5,1
아쉽게 조식 사진을 못 찍어서 객실 내부에서 외부 뷰 사진만 올립니다,5,1
다음번 전주 여행에서도 여기서 체크인해야겠어요,5,1
다만 굳이 흠이라면 전부 너무 새거라서 이불커버와 수건에서 새것만의 먼지 날림에 조금 불편한것 외엔 만족 대 만족이었어요,5,1
아 좋은 점 하나 더 한옥마을과 가까워서 한옥마을 투어 시 완전 좋아요,5,1
깔끔하고 좋아요,4,1
전주 방문시 이정도의 퀄리티면,4,1
침구가 깨끗하고 메트리스가 좋아요,5,1
주차도 편하고,5,1
시설이조금오래됐던거같아요,4,0
화장실 조명이 넘 어두워서 불편한거 빼고는 침구 위치 객실상태 등등 다 좋았어요,5,1
담번에 전주오면 또 방문 할게요,5,1
객실은 무난했지만 세면대 물이 잘 안빠지고 다른방 왔다갔다하는 소리가 너무 잘 들리고 방음 잘안되서 불편했어요,3,0
티비도 완전크구 깔끔하고 욕실이 엄청 넓어요,5,1
공기청정기도 있구 사장님도 친절하시네요,5,1
만족합니다,5,1
전체적인 느낌은 괜찮았는데 바닥청소도 좀 안되있고 벌래도 나와서 좀,2,0
거품목욕두하구 좋아요,4,1
화장실클라스가후지고바닥추워총체적난국,2,0
매우 친절하신 사장님 잘 묵고 갑니다,5,1
창문 활짝 열리는 꼭대기층이라 쾌적한 잠자리였습니다,5,1
좋은 약재 그득 넣어 로비에 준비해두신 약차도 잘 마셨습니다,5,1
아이번 여행숙소 최악 모텔촌에 위치해서 뷰 라고할게 없구요,2,0
화장실에서 변을 안봤는데 똥냄새가 엄청 나요,2,0
애가 화장실 들어갈때마다 코막고 들어갈정도에요,2,0
근데 직원분들은 엄청 친절하셔서 그점은 정말 좋아요,2,0
그치만 재방문 또는 추천은 절대 안할것같아요,2,0
싸고 좋고 최고의 전주 숙소에요 초심잃지않으셨으면 가격 시설 모두 최고입니다,5,1
다만 컴퓨터가 자주오류나는거만 수리해주시면 최고일듯요,5,1
저희가 짐 너무 무거워서 입실 전에 들러서 짐,5,1
보관 가능하냐고 했는데 너무 친절하게 안내해주시고 시설도 너무 이뻐서 좋았어요,5,1
한옥이라서 뭔가 진짜 여행 온 느낌이었구 한옥 마을이랑 가까워서 좋았어용,5,1
전주 여행가시는 분들께 완전 추천 해드리고 싶어용,5,1
전주에서 제일 좋아요,5,1
친절하고 방상태도 너무 좋아요,5,1
언제나 만족스러운곳,5,1
늘늘 좋아요,4,1
화장실에 여성청결제 껍질이 놓여있네요,2,0
다른 건 다 좋았는데 그것 때문에,2,0
항상 깨끗하고 편안합니다,5,1
좋아욤따뜻햐서 자주 이용하려고 합니다,5,1
예전보다 영화수가 줄지 않았나요,4,1
여전히 많긴 하지만 폴더수가 줄은 것 같아서요,4,1
너무 좋습니다,4,1
전주놀러갓다 당일 밤에 잡앗는데 한옥마을하고도 가깝고 너무 깨끗하고 좋앗습니다,5,1
깨끗하고 친절하긴 한데 방음이 엉망입니다,2,0
밤새 음악틀어놔서 방에서 다들리고 옆호실 목소리 위에서 쿵쿵거리는소리 화장실 물내리는소리 욕실 물떨어지는소리 심하게 다들리고 새벽에 계속 화장실물 자동으로 내려가서 계속 깜짝깜짝 놀랐네요,2,0
아주아주 넓고 깨끗하고 좋습니다,5,1
프론트 보시는 분께서 너무 불친절해서 깜짝놀랐습니다,1,0
편안하게 잘 쉬다 왔네요,5,1
전주에 일있으면 또 방문할게요,5,1
한복대여가 만원이고 그냥 제한없이 드리면 되고 한옥마을 안에 있어요,5,1
그게 장점이고 깨끗하네요,5,1
그리고 저 한복이 저는 만족했어요,5,1
다른데서 비싸게 불편하게 빌리는거보다 전 좋았어요,5,1
555555555,5,1
린스가 없구여 화장실문이없고 커튼이어서 민망 냉장고소리 넘 크구여 암튼그래여 침대는 좋았어여,4,0
그냥 여관 주차장 최악 야놀자 평점 사기,2,0
오랜만에 갔는데 역시 깨끗하고 좋아요,5,1
고속버스 터미널 맞은 편이라 좋음,5,1
맛집 배달도 쉬움,5,1
냄새도 안 나고 깔끔하고 좋았어요,4,1
다만 침대가 너무 딱딱해서 좀 불편했어요,4,1
자주이용하는 곳인데 오늘은 청소상태가 바닥안마른건 이해하는데 밟앗더니 발바닥이 더러워졌어요,5,0
걸레를 안빨고 닦으시는건지 머리카락이랑 먼지뭉처있는것도 있고 오늘은 좀 아쉬웠어요,5,0
깔끔하고 편안한 시설 잘 쉬다 갑니다,5,1
사실 기대햇던 것보단 아닌거 같아요,3,0
신축이라 기대햇는데 협소하고 그래요,3,0
터미널 근처 가성비 최고,5,1
제가 온전히 느껴보고 싶었던 한옥느낌이였습니다,5,1
시설도 너무 깨끗하고 난방도 짱이예요,5,1
귤도 챙겨주시는 배려에 감동 따뜻하게 잘 머물다 갑니다,5,1
혼자 지냈는데 이 방을 온전히 제 방으로 붙여놓고 싶었어요,5,1
숙소 너무좋아요,5,1
만족만족 아침조식도 나오고 가성비굿,5,1
남자 사장님 정말 불친절하세요,1,0
무슨 말이든 예의있게 말했어도 짜증내셨을것같은 느낌,1,0
다좋은데 좀좁아요,4,0
잘쉬다갑니다,5,1
컴텨 안되는거 빼고는 아주괜찮아요,5,0
좀 고쳐주세요,5,0
신축이라 객실컨디션 좋고 바로 옆에 덕진공원 있어서 한가로운 분위기가 정말 좋아요,5,1
올해까지 공사 중이라 산책은 어려움 조식포함인데 저는 안먹어봤습니다,5,1
스위트 기준 침대 개수대 샤워부스 다 두개씩이라 가족이 가도 될 정도에요 전주 출장 자주 오는 편이라 포함 꽤 많은 숙소 가봤는데 아주 만족입니다,5,1
다음에도 이용할게요,5,1
객실 깨끗했고 주차넓어 좋았습니다,5,1
어메니티도 좋았고 다음 전주여행때도 이용할께요,5,1
침대가 생각보다 작아요,4,0
1 주차공간 부족합니다,1,0
건물안에 45대 건물 밖 45대 나머지는 길에 주차하라 합니다,1,0
주차공간 충분하다해 차를 2대 가져 갔는데 자꾸 자를 빼라하네요,1,0
1대 뿐이 못 주차한다고 2 방음 안 좋습니다,1,0
옆방 투숙객 트라이소리 소변 보는 소리 들려요,1,0
3 조식에는 토스랑 과자 몇개 뿐사발면 없어요,1,0
구운 달걀 없어요,1,0
믿고가는 브라운도트인데 전지역중에 제일 작았어요,4,0
전체적으로담배냄새가좀났어요,4,0
스파 때문에 한건데 스파안되서 진짜 당황 테이블 밑 매트도 너무 더러웠어요,2,0
방도 업그레이드 해주시고 좋았어요,4,1
다 좋은데 여기서 롤 했는데 영정먹었어요,5,0
컴 킬때부터 드라이브 충돌 어쩌고하더니 여기서 플레이한 계정 2개 다 핵썼다고 정지당함 넓고 좋긴해요,5,0
전주 최고의 호텔입니다,5,1
전주 여행을 계획하신다면 꼭 들러야할 곳입니다,5,1
와 진짜 살다살다 이런곳 처음봄 시설도 구리지만 방에서 바퀴벌레나오구 심지어 난방도 안됨 얼어죽을뻔함 주인아저씨는 정말 불친절하구 싸가지없음,1,0
담에는 길거리에서 자는한이 있어도 여긴 안갈꺼임,1,0
