name,rating,write_date,source,sentence,label
전주 마리 터미널점,5,2025-04,y,오랜만에 들렸지만 전과 같이 좋았습니다 에어컨도 빵빵하게 잘 나오고 침대도 포근하고 티빙이 되어서 의외이긴 했지만 잘 보고 왔습니다 사장님 친절하시고 퇴실 연락 안 주셔서 너무 좋았습니다 따뜻한 물도 잘 나오고 수압도 좋고 일찍 가서 그런가 소음은 없었습니다 깨끗하고 암막 커튼도 있고 엘베도 빠르고 다 좋습니다 공기청정기도 되고 티브이도 짱 크고 좋아요 좋은 숙소인데 가격도 착하고 다 맘에 들어요 굿굿 퇴실할 때도 되게 친절하셔서 감동이었습니다 잘 머물고 갑니다,1
전주 호텔 늘,4,2025-05,y,늘 편히 잘 쉬었다 갑니다,1
베스트웨스턴 플러스 전주 호텔,3,2025-06,y,한옥마을에서 걸을만하고 룸 컨디션 나쁘지 않습니다 그러나 시분에 체크인했는데 얼리체크인이라고 천원 추가금 받는 곳은 그동안 수많은 호텔을 다녀봤지만 처음 겪어봤네요 난방도 제가 설정을 못 찾은 건지 온도 설정이 안되어 추웠어요 프런트에 문의하려다 가격이 저렴한 편이라 그냥저냥 넘겼어요,0
전주 큐,5,2019-07,y,가격 대비 가성비 갑,1
전주 호텔모아,5,2025-06,y,대실로 이용했습니다 주차장이 넓고 카운터 사장님이 친절하십니다 주말 핫타임 대실임에도 시간이 넉넉해서 좋습니다 신시가지 중심이지만 가격도 저렴한 편입니다 거기에 사장님은 큰 방으로 업그레이드도 해주셨습니다 여기까지만 해도 대단한데 역대급 사이즈가 있습니다 사가 모두 이용 가능합니다 사운드도 좋고요 화장실도 욕실과 분리되어 있습니다 이 정도의 서비스와 객실 퀄리티라면 조만간 신시가지에서 최고가 될 것 같습니다 점점 예약이 어려워지겠지만 또 방문하겠습니다 감사합니다,1
전주 노이 호텔,0,2025-07,y,조식도 다 떨어져서 없다 하시고 욕조에 머리카락도 그대로고,0
전주 윈져,4,2018-07,y,그냥 그래요 솔직히 별로예요,0
전주 화이트호텔,2,2025-05,y,환기가 안돼서 객실에서 냄새가 쉼 합니다,0
전주 호텔아지트 신시가지점,4,2024-07,y,위치도 좋고 쾌적하고 친절합니다,1
전주 호텔아지트 신시가지점,5,2022-07,y,다 좋은데 화장실이 따로 있고 씻는 곳이 너무 오픈돼 있는 데다 침대에서 다 보여서 커플이 이용하기엔 좀 민망합니다,0
베스트웨스턴 플러스 전주 호텔,4,2023-07,y,깔끔하게 이용하였습니다,1
전주 아늑호텔,4,2025-07,y,아늑하고 좋아요 시설도 깨끗해요,1
전주 더케이,4,2024-07,y,좋아요 잘 묵고 갑니다,1
전주 윈져,5,2017-07,y,만족합니다 따뜻하고 좋아요,1
베스트웨스턴 플러스 전주 호텔,2,2024-07,y,성급 호텔이라기엔 말도 안 되는 청결도 집니다 구석까지 청소 상태를 확인하려고 한 게 아니라 아이가 놀다가 갑자기 아빠 여기 젤리 있어 먹어도 되라고 해서 봤어요 바퀴벌레도 있고 음식이나 겉은 번지르르하지만 이런 부분 정말 신경 써야겠어요,0
전주 호텔아지트 서신롯데점,5,2023-07,y,깨끗하고 편리한 거 같아요,1
전주 아늑호텔,4,2025-04,y,숙박했는데 대실 한 흔적이 있네요,0
전주 호텔아이,5,2025-06,y,굿굿굿 일 동안 편했어요,1
솔 호텔,5,2022-07,y,여자친구랑 왔는데 깔끔하고 나름 편안하게 잤다고 고맙다고 하네요 덕분에 하루 푹 쉬고 갑니다,1
전주 마리 터미널점,5,2021-07,y,외관이 뻔쩍뻔쩍하고 깨끗해 보여서 대실 예약했는데 안에도 좋았어요 다른 지점 마리 호텔도 좋았는데 이 지점도 좋았어요 음료수도 구비되어 있고 아주 굳 넷플도 되고 잘 쉬다가요,1
전주 씨투,3,2019-07,y,생각보다 방이 넓네요,1
전주 히든호텔,5,2016-07,y,전주 숙박업체 중에 가장 깔끔하지 않나 싶네요 앱으로 인한 추가 혜택이 없는 건 조금 아쉽지만 기본에 가장 충실한 것만으로도 재방문 의사가 충분하지 않나 싶습니다,1
전주 히든호텔,3,2020-07,y,건물이 오래돼서 시설들이 별로입니다,0
전주 제이즈호텔,5,2023-07,y,담배 냄새가 좀 심해요,0
전주 히든호텔,5,2023-07,y,생각보다 넓어서 좋네요 객실은 담배 냄새 없애려고 싸구려 방향제 좀 심하게 뿌려서 냄새 좀 역하긴 했어요 그러나 따듯하게 잘 잤네요 로비 및 냉장고 음료 없는 점 참고하시고요 로비에 사탕 있다는데 없네요 번창하세요,0
전주 와이케이,5,2022-07,y,북대는 항상 여기로 오는데 오늘은 주신 방 라인과 반대 라인으로 갔는데 테라스도 있고 좋았어요 테라스에서 흡연하도록 만들어놓은 것 같은데 담배 냄새도 안 나고 역시 와이 케이 자주 이용할게요,0
전주 화이트호텔,3,2022-07,y,처음 이용해 봤면 데 방도 넓고 깨끗하고 냄새도 안 나고 좋아요 보디로션 있는 숙소는 또 처음 봤네욯 물품 같은 것도 정렬 잘돼있고 자주 이용할 것 같아요 전체적으로 만족하는 숙소였습니다,1
전주 화이트호텔,5,2023-07,y,너무 좋았어요,1
전주 아늑호텔,5,2025-06,y,전주 오랜만에 방문해서 머물게 된 숙소였습니다 이번에는 벚꽃 보러 아중 호수에 갔었는데 오는 길에 내천가에 벚꽃도 구경하기 좋았습니다 로비에 들어서자 레트로풍 인테리어가 인상적이었고 키오스크가 있었지만 인포에서 친절하게 체크인해 주셨습니다 모든 객실 금연이라 룸 안은 정말 쾌적했고요 영화방 예약해서 리클라이너에서 편하게 감상했습니다 침구도 좋았는데 특히 경추베개 따로 주문하고 싶을 정도였습니다 세면대 샤워실 화장실 따로 되어있는 점도 사용하기 편리했습니다 다음에도 재방문 의사 있습니다,1
전주 히든호텔,2,2018-07,y,주말에 높은 가격을 책정했으면 그에 반해서 시설과 부대시설이 따라와 주어야 하는데 실내가 추워서 고생하였고 시설은 오래되었고 청결상태도 그럭저럭 가격에 반해 너무 실망했음,0
전주 호텔 늘,2,2024-07,y,호 이용했는데요 숙소에 롤 하러 예약했는데 롤 실행했더니 뱅가드 오류 뜨면서 뱅가드 설치하고 시스템 재시작 해야 한대서 재시작하면 설치한 뱅가드 사라져있음 무한 반복 결국 못하고 시간 낭비하고 왔습니다 이거만 해결되면 자주 애용할 것 같은데 슬픕니다 사장님 해결 부탁드려요 뱅가드 좀 깔아주십쇼 화장실에는 곰팡이 냄새가 좀 나지만 그래도 괜찮았습니다 객실 청결도 도 나쁘진 않았는데 한 수건에 피가 묻어있어서 사용하지 못했습니다 그래도 저렴한 가격에 잘 이용하고 갑니다,0
전주 전주한옥마을점,4,2025-06,y,담배 냄새가 조금 나는 것 빼고는 괜찮아요,0
전주 큐,4,2022-07,y,담배 냄새가 조금 났습니다 넷플릭스가 처음에 안돼서 당황했습니다만 보안을 위해서 자동 로그인이 안 되어 있는 거는 이해하는 부분이라서 괜찮았습니다 문의드렸을 때 바로 해결해 주시기도 했고요,0
전주 투썸호텔,5,2024-07,y,화장실이랑 깨끗해서 너무 맘에 들었습니다 스타일러도 있어서 옷에 냄새 밴 거도 잘 써먹었고요 두 번째 이용인데 계속 이용하게 될 듯 하하하,0
전주 관광호텔,3,2024-07,y,전체적으로 오래된 건 어쩔 수 없음 가격은 일단 싼데 디퓨저 냄새가 사람 미치게 합니다 객실 입구에 있는 걸 아침에 봐서 저녁에 봤다면 문밖에 내놨을 텐데 전날 술을 많이도 아니고 조금 마셨는데 아침에 일어나서 화장실 가다가 냄새에 토했네요 하루 종일 그 냄새 때문에 밥 생각도 안 났어요 직원분은 친절함 수건은 바꾸시길 너무 얇고 낡아서 곧 구멍 날 듯,0
전주 하운드호텔 전주아중지구,5,2025-05,y,깨끗하고 깔끔하고 친절하고 편하게 쉬고 나왔습니다 다음에 또 갈게요,1
전주 제이즈호텔,0,2024-07,y,매우 불친절합니다 충전기 좀 달라고 하니 던지듯 주더군요 열받지만 참고 방에 왔더니 아이폰 충전기더군요 제 폰은 삼성폰인데 날도 더우니 물을 더 달라고 했더니 방에 있다면서 안 주더라고요 사서 먹으라고 한 번 더 얘기했더니 억지로 주시네요 이것저것 다 적고 싶지만 구차해서 참습니다 암튼 주변에 친절한 숙소 많은데 아직 이런 서비스 자세로 영업하는 곳이 있다니 좀 놀랐습니다,0
전주 라베 호텔,5,2022-07,y,최근에 거의 매주 전주 출장이라 자주 들르다 보니 이제 집 같네요 갈 때마다 친절하시고 이번엔 기억해 주신다고 하니 더 기분 좋게 방문할 수 있겠네요 다음 출장 때 또 방문하겠습니다,1
전주 와이케이,3,2024-07,y,일부러 창문이 없는 방으로 주신 건지 금연 룸이라고는 하지만 핑계같이 느껴졌습니다 금연 룸은 창문이 없어야 하는 것도 아니고 와이 케이 힌두 번 가본 것도 아닌데 금연 룸은 너무 답답합니다 금연 룸으로 드릴까요 하면 창문 있는 방으로 달라고 하세요,0
전주 히든호텔,4,2015-07,y,장거리연애라 전주갈때마다 자주가던곳인데요 한동안 남친이 제가 사는곳에 계속 내려와서 두달정도만에 숙박할려고들렀어요 토욜 밤이라 역시 만원이더군요 두달전만해도 정말 단점이라곤 딱히 찾아볼래야찾아볼수가없었는데 실망이었어요 방이없어서 한시간에서 한시간반정도 기다리면 일반실 나오고 십오분이면 특실나온다고하시길래 그냥 만원더쓰시고 특실들어가시는게 어떠시겠냐시길래 지방에서 올라오느라 넘피곤했던터라 그러겠다고했답니당 기다리는동안 근처 슈퍼에 다녀와서 숙박할 호 카드를 받아서 들어갔는데 한번 묵어봤던 방이더군요 첨에 그방묵을때도 느꼈지만 이방은 턱도 있고 욕실도 좁아서 그냥 일반실로 받는게 좋을것같던데 하는 아쉬움이 있었거든요 근데 하필또 그방 그래도 선택의여지가없으니 그냥 묵기로하고 원최 대실손님들도많고하니 청소를 빠르게 끝내셔야하는건알겠는데 갈수록 청소부분에 신경을 못쓰시는것같았어요 먼지도꽤있고 이방은 특히 턱이 있어서 불펀하기도하지만 화장대랑 침대사이에 파티션역할을하는 기둥같은것때문에 머리말리고할때도 넘 불편하고요 글구 갈때마다 항상 있던 가운도 이날은 없드라구요 샤워타올도 수건뒷쪽에 쿡 처박혀있어서 그것도 첨엔 없는지알았다는 조명조절리모컨수신기가 입구쪽에 있는데 침대랑 넘멀어서 그런지 리모컨으로 불한버 껐다켰다할라하면 복장터져서원 이것저것다이해하겠는데 이날정말 화딱질났던건 샤워기에요 찬물쪽으로 물을 틀면 물이 쫄쫄쫄 완전찬물로 꺽으면 아예 안나와버림 머리도길고 성질도급해서 하는수없이 뜨끈뜨끈한물에 사우나했네요 다른수도꼭지는 안그렇던데 샤워기만 손좀보셔야겠네요 이방은 진짜 특실요금주고 가긴 솔직히 돈아까웠어요 다음날 전주에 하루더있었는데 히든안가고 다른곳 이용했습니다 두달만에 방문한 히든 정말 실망이었어요,0
전주 제이즈호텔,5,2023-07,y,욕조가 고장 나서 사용할 수 없었어요 넓고 좋은 거 같긴 한데요 안마의자도 있는 방으로 주셔서 좋았어요 기본적으로 넷플이랑 스타일러는 있는 거 같아요 어메니티 챙겨주는 건 조금 허술해요 없는 게 많았습니다,1
전주 호텔아지트 서신롯데점,5,2024-07,y,항상 잘 쉬다 갑니다,1
전주 노이 호텔,2,2024-07,y,이곳을 자주 이용하는 사람입니다 진짜 자주 가고 모든 서비스가 가능한 곳이라 정말 좋아합니다 예전에 한번 샤워타월이 안 치워진 게 있어서 사진만 찍어놓고 그냥 넘어가자 했는데 이번 건 너무 충격받아서 리뷰 남겨요 모텔이니까 담배 피울 수 있죠 근데 다음번 사람이 그걸 안 보게 해주셔야죠 화장실 이용하는데 바닥에는 어떤 물인지 모르는 물이 흥건하게 있고 변기 쓰레기통에는 담배꽁초가 있고 너무 충격이었습니다 청소하시는 분들이 조금 더 신경 써주셨으면 합니다,0
베스트웨스턴 플러스 전주 호텔,3,2025-06,y,카펫이 시공돼 있어 고급 서러우나 먼지가 전체적으로 많음 침구를 손으로 두드리면 잔 먼지가 많이 날림,0
솔 호텔,5,2017-07,y,정말 깨끗하고 좋습니다 또 가야 할 것 같아요,1
전주 히든호텔,5,2016-07,y,주인아주머니도 친절하시고 시설도 괜찮고 방도 깔끔해서 너무 좋아요 만족하면서 잘 놀다 가네요,1
전주 호텔 늘,1,2024-07,y,정말 최악입니다 컴퓨터 옆 아이코스 발견 화장실 곰팡이에 변기 옆 라이터 발견 에어컨 먼지가 각 즉해서 수건으로 닦음 침구류 누렇게 물들었고 바닥에 먼지 머리카락 가득합니다 퇴실 시 칼같이 전기도 끊어서 좀 그렇습니다,0
전주 호텔사운즈,4,2025-06,y,화장실 추움 그래도 히터 전기장판 둘 다 됨 주차장 정말 좁음 세 대 정도 댈 수 있음,0
전주 마리 터미널점,5,2022-07,y,오랜만에 들렸습니다 일층 직원분 말투와 태도도 친절하고 깔끔함이 느껴져 좋았습니다 일층에 제빙기도 비치되어 있었는데 컵에 담아 갈 수 있도록 해놓은 모습에서 손님들 배려가 느껴졌네요,1
전주 큐,2,2022-07,y,후기가 매우 좋아서 이용하였는데 시설은 사진과 똑같지만 객실 상태는 벽에 구멍도 많고 샤워기 고정 불량에 먼지도 많고 넷플릭스 이용할 때가 다른 곳보다 연결에서 이용하는 부분이 많이 불편했던 것 같네요 다른 곳보다 가격이 높았으면 이용하지 않았을 것 같네요,0
전주 아늑호텔,5,2024-07,y,감동과 낭만이 있는 숙소 이런 곳은 난생처음입니다 들어오자마자 좋은 향기가 감돌아서 기분이 너무 좋았어요 담배 냄새가 일절 나지 않았습니다 인테리어도 너무 깔끔하고 감각적이어서 예술을 좋아하는 저에게는 너무 최고였습니다 어메니티는 추가로 사야 하는데 안 사도 웬만한 건 다 들어있는 센스에 놀라버렸습니다 티브이 화질도 정말 좋고 마스크팩까지 있어서 감동입니다 감동이 있는 숙소인 것 같습니다 안마의자가 너무 안마를 잘해줘서 피로가 다 풀리네요 스타일러도 있고 보드게임이랑 만화책도 빌려주시고 슬리퍼마저도 편안합니다 티브이도 크고 화질도 너무 좋네요 술도 살 수 있고 안주도 살 수 있다는 게 충격입니다 사장님 번창하세요,1
