review_content,rating,label
시설 청결 등 대부분의 상태가 최악이지만 가격은 베스트,1,0
비데고장 추워요 가고싶지 아나요,0,0
시설이 진짜 좋아요 전주 숙박중에 최곱니다,5,1
장애인시설이 있는 방을 배치해주셨는데 비장애인이 사용하기에는 불편했어요 슬리퍼가 없어서 불편하게 운동화신고다녔고 화장실 휴지함 바로 아래 스텐으로된 손잡이때문에 휴지꺼내는게 불편해서 화장실에 있는 휴지는 사용하지 않았습니다,3,0
방 업그레이드 감사합니다,5,1
처음이용해봣는데 조아요,5,1
편하게 쉬었다가 갑니다,5,1
생각보다 깔끔하고 시설도 괜찮아서 만족했습니다,5,1
방안에 난방은 잘 돌아가는데 따로 전기장판이 없어서 쉴때 쪼끔 춥게 느껴져서 아쉬웠습니다 시내 안에 위치해서 찾아 가기도 편하고 잠시 쉬었다가 볼일 보기에 좋습니다 수압도 괜찮고 역시 날이 추우니까 따뜻한 온수가 나오는게 정말 중요하다는걸 다시 한번 느꼈습니다 아주 잘 쉬다가 갔습니다,5,1
인 숙박러의 입장에서 후기 써봅니다 분위기 좋고 깔끔한 숙소였읍니다 일단 넓은 주차장은 주차하기 편해서 좋았고 방에 들어가니 독특한구조지만 아늑한 느낌이었습니다 작동되는 비데 널찍한 욕조 샤워시설등 아주 편했습니다 그리고 저 방이 업그레이드가 됐나 모르겠는데 스타일러 가 있네요 써보진 않았습니다만 시설면에선 부족함이 없는 것 같습니다 넷플릭스도 개인계정 필요없이 편안하게 컨텐츠를 감상할 수있는 시스템이었습니다 그리고 일단 티브이가 크니까 영화보는 맛이 나더구만요 편안하게 잘 쉬었다갑니다,5,1
전주 결혼식 왔다가 묵을 숙소로 예약했는데 생각보다 방이 너무 깔끔하고 좋아요 날씨도 추워져서 료칸에 몸 담그기도 좋고 유카타도 있어서 일본 여행 온 느낌이에요 티비도 엄청 크고 넷플릭스도 볼 수 있어요 최고,5,1
문 열면서 곰팡이 냄새가 나서 보니 창쪽에 벽지 아래가 다 곰팡이로 얼룩졌더군요 컴터는 전 사람이 잘못 손댄건지 부팅 화면에서 넘어가질 않고 시설은 가격만큼이고 기본적으로 다른 모텔에 비치된 목욕가운이나 일회용 클렌징 폼은 없어요 모기 있어요,3,0
최고입니당,5,1
오늘도 편히 잘쉬다가 갑니다,5,1
객실내부가좀어두워요 컴퓨터가엄청 느리고소리가안나와요 화장실선반에 먼지가많이앉은거빼고는 잘이용했어요 위사항만고쳐지면 최고일거같네요 잘푹쉬다왔어요,3,0
일 새벽시분경에 일날 숙소를 예약하려고 예약을했는데 새벽시분인데도 일로 안넘어가져있는걸 제가 못보고 일로 예약을했고 새벽시에 확인을해서 시분에 모텔쪽으로 연락을드려서 이게 제가 날짜예약을 잘못해서 취소가능한 시간이지났는데 취소나 날짜 변경이 가능하냐 물어봤고 모텔측에서는 자신들이 해줄수가없다고 어플측에 물어보라해서 여기어때 고객센터로 연락을 하려했는데 상담시간이 지나서 다시 모텔측에 연락을드려서 상담원 상담시간이 지나서 모텔측에 다시연락을 드렸다말씀드렸고 직원분께서 자신은 권한이없으니 오후에 사장님이 출근하시면 다시 연락달라는 말만 하셔서 알겠다하고 전화를 종료했습니다 그리고 그후에 오후에 연락을 다시드렸더니 환불및취소는 벌써 예약한 일자가 지나버려서 안된다고 하시고 야간직원분이랑 연락해보고 연락주신다 하셔서 기다렸지만 시가 되도록 연락이 안와서 직접 연락했습니다 제가 예약날짜를 제대로 못보고 예약한건 잘못이 맞습니다 근데 새벽직원분은 이런거 응대하시려고 데스크업무 보시는거 아닌가요 제가 전화를해서 화를낸것도 아니고 혹시 가능하냐 여쭤봤을때 자신은 권한이 없으니 사장님오시면 연락달라하실때 그 말듣고 기다린 저는 숙소 사용해보지도못하고 그냥 돈만 날린셈이 되버렸네요 이런상황이라면 취소가 어려우니 사용하시던지 해야될거같습니다 라고 추가 부연설명을 해주시는게 당연한거 아닌가요 기다렸다 연락달라는 말만 듣고 기다린 저는 뭐가 되는건가요 그리고 시에 다시 전화하실때 저한테 마지막에 도대체 아 제가 잘못한게 있으면 사과드려야죠 근데 새해인데 좋게좋게 끝내시고 새해 액땜하셨다고 생각하시고 넘어가주세요 이런말은 왜하시는건가요 제액땜을 왜 직원분이 정하시는거세요 도대체,1,0
아이들과 함께 방문했는데 너무 친절하시고 방도 깨끗하고 무엇보다 아침에 조식도 너무 맛있고 좋았어요 그리고 깔끔해서 더 좋았답니다 아이들과 오신다면 적극추천합니다 신랑도 이제까지 와본 숙소중에 젤 좋았다고 칭찬했네요,5,1
객사 한가운데 위치해 있어서 방 잡고 짐 놓고 객사에서 몸 가볍게 놀기 좋아요 가격도 저렴해서 자주 이용합니다,5,1
테이블 깔끔하게 변경 화장실 문 페인트칠 공용 치약 일회용으로 변경 가운 봉투에 한번 포장 스타일러 잘 됌 바닥도 이전보다 깔끔 가성비 좋음 몇년 된 것 같은 로션빗만 없애면 완벽한 곳 같아요,5,1
방이 따뜻하고 좋아요 다만 화장실 물이 좀 안빠져요,5,1
화장실샤워 공간이 예상과 달라 당황했지만 무난히 잘 이용했어요,3,0
객실이 깔끔해서 좋았어요 화장실 문이 비치는 문이 아니라 좋았어요,5,1
객실 깔끔하고 편해서 전주여행 하루연장하고 푹쉬다 왔습니다 조식은 종류가 많은편은 아니지만 퀄리티가 매우좋습니다 평소에 잠이많아 미리신청 못하고 현장결제 했지만 매우만족입니다,5,1
시설도 깔끔하고 이 시설에비해 가격이착해서 꾸준히 이용해오던 곳인데 이번에는 조금 당황스러운 이벤트가 있었습니다 숙박 이용하고나서 대실도 미리 예약해두고 방을옮긴 뒤 바람쐬고 점심먹을겸 두어시간정도 비워뒀었는데 점원분께서 오래 비어있길래 나간줄알았다며 청소하는 직원분들에게 방을 치우라고 얘기해뒀더라는겁니다 일단 객실내부에 중요한 짐들을 다 두고나온 상태여서 누가 들어왔다는 사실자체부터 이용객한테는 찝찝하고 불쾌할 일이라 사과부터 하셔야 할 일인데도 사과도없이 저희의 탓으로 돌리시려는 태도가 꽤 실망스러웠습니다 막 청소가들어가서 뭐 안건드렸을거다하는데 그것만으로 벌어진 일이 되돌려지는것도 아니고 일단은 더 일 키우기싫어 그쯤 그만뒀는데 자주 이용하던곳이라 안타깝지만 당분간은 다른곳을 이용할것같네요 같이 이용한 소중한 사람한테도 참 제가 다 미안하더라구요,2,0
좋았습니다 어려운부탁도 다들어주셨습니다 청소도 깨끗히 잘되있고 수압도 잘나왔습니다 다음에 또 오고싶습니다,5,1
가장 기본인 스탠다드 룸이여서 방이 조금 작긴 했지만 스타일러 등 있을 건 알차게 다 있더라구요 프론트 직원분들도 친절하셔서 좋았습니다 앗 근데 화장실 물청소하시고 물이 다 마르지 않아서 맨발로 들어갔다가 미끄러질 뻔 했어요 이용하시는 분들은 욕실화를 꼭 신으시는게 좋을 것 같아요,5,1
기본적으로 온도조즬 안되는 상태에 히터를 가동시켜 더워서 샤워하고 드라이어를 켜고싶지 않을 정도로 더웠고 컴플레인을 해도 직원은 앵무새같은 말만 반복함 그 더운 방에 침구는 세상 겨울이불이라 무용지물이였음관리자가 있는 곳일까 의문이 듭니다 화장실에는 양치컵하나만 떨렁 있어요 그 흔한 커피머신 하나가 없습니다 복도에서 룸안에서의 모든 여러 종류의 소리가 선명하게 들립니다 조식시간 엘리베이터가 터져나감 헬스장은 정말 허접함베스트웨스턴 선택했던 이유였음 전망은 사진만큼이 아니네오 기대없이 가셔야할듯 조식은 큰 기대를 하지 않는다면 무난함 주차장은 협소하기는 했으나 무난했고 입출차관리 만족함 결론적으로 만원짜리 숙소보다 나을바가 없는 곳을 주말이라고 을 훌쩍넘기는 비용을 주고 예약했던 것이 너무 아깝고 후회가 됩니다 온도만이라도 적절했다면 아니 덥다는 룸에 선풍기라도 가져다주는 성의를 보였다면 이런 후기조차 남기지 않았을텐데 싶습니다,2,0
친절하시고 시설도 좋고 너무 좋아요,5,1
후기글보고 갔더니 침구만 먼지좀잇고 괴안은편 다른건 다 엉망이더군요 많이 아쉬웠어요,2,0
깨끗하고 청결했어요 향기도 좋았습니다,5,1
좋아요 깔끔하구,5,1
항상 가지만 너무 좋은것같아요 서비스도 좋고 사장님도 너무 친절하셔서 자주가게 되는것같아요 특히 컴푸터가 너무 좋아요 게임 하는거 엄청 좋아하는데 여기 컴퓨터가 너무 좋아서 너무 좋아요 항상 청결해서 좋고 방도 환풍이 잘되서 좋아요 기왕이면 같은가격에 좋은곳에서 있다가 가는게 좋아서 자주이용하고 있습니돵,5,1
항상 잘 쉬다 갑니다 다음에 또 오겠습니다,5,1
시설도 좋고 담배냄새도 안나고 친절하고 좋았어요,5,1
호 묵었는데 욕실은 바닥이 깨져서 물이안받아지고 나머지는 나쁘지않게 있었던거갔네요,2,0
항상 잘쉬다가 갑니다,5,1
출장때마다 들려요시설서비스 모두 만족,5,1
자주 이용을 하는데 다른 곳에 비해서는 청결이 괜찮은 편이지만 쇼파나 러그쪽에는 약간의 이물질음식물자국이 묻어있거나 자국이 그대로 남아있습니다 화장실이나 침대는 청결한거같습니다 잘 이용했어요,3,0
자주가던곳인데 갈때마다 인포에 사장님 안계셔서 입실시간도 늦어지고 한번씩 바닥도 물기도 안말라서 못들어갈정도일따 있어용,0,0
위생상태 최악이였습니다,1,0
잘쉬었다가 갑니다,5,1
호 묵었는데 욕실은 바닥이 깨져서 물이안받아지고 나머지는 나쁘지않게 있었던거갔네요,2,0
택시타고 가는데 설마 저기 저기 헐 이게 내 솔직한 심정 여기어때에 있는 사진은 밤에 야간이라 괜찮아보이지만 낮에가면 년식오래된 건물이나옴 관광호텔 이 의미를 여기서 알게됨 방은 넓은편 다만 창문열면 바로 도로앞이고 오래된 가구들 화장실도 넓은편이나 오래된건물이라서 낡은티가 남 화장실 변기가 작은데 비데를 껴놓아서 변기보다 튀어나온 그렇게 안불편한데 변기도자기부분이 앉으면 닿음 그리고 방에 놔둔 디퓨저냄새가 단 포도향이라서 더 싸구려처럼 느껴지던 샴푸 린스도 오렌지향 과일을 좋아하시는듯 좋은점은 조식은 빵아니면 라면을 만들어주는데 간단히 먹기좋음 다만 전주에 미식여행오신분들은 굳이 먹을게많은뎁 가격대비 좀 실망스러움,3,0
깨끗하고 저렴하고 좋았습니다,5,1
방이 정말 넓어요 그리고 정말 밝아서 좋아요 전주 왔다가 정말 잘 묵고 갑니다 다음에 오면 또 들리려구요 아 그리고 주변에 맛집도 많은 곳에 위치해서 아주 굿입니당,5,1
주차장도 널널해서 차를 가지고 가는데에도 불편함이 없었고 방의 상태도 청소도 잘한거같고 생각보다너무 넓고 좋아서 저렴한 가격에 정말 잘 쉬다가 갑니다 다음번에도 또 방문할거 같습니다,5,1
심심할 따름이 없었어요 컴퓨터도 있어서 게임도 할 수 있어서 좋았어요 그리고 화장실 샤워기 수압이 좋더라구요 카운터 직원분들도 너무 친절하셨어요 근데 방에 충전기가 없어서 따로 층에서 챙겨서 가져가야 돼요 전주역이랑 가까워서 아무 생각 없이 잡은건데 생각보다 시설이 너무 좋아서 당황 다음에 또 올게요,5,1
쉴 때 숙소를 자주 이용하는데 이 근처에 여기만한 곳이 아직은 드물어요 주변에 음식점 편의점이 많아 불편함이 없고 숙소 깔끔하고 주차장도 넓어서 좋습니다 도 거의 다 나와서 영화나 드라마 보기 편합니다,5,1
전에도 반려동물 데리고 방문 이력 있고 이번이 예약 하기 전에 혹시 몰라서 반려동물 동반 확인 하고 확실하게 대답 듣고 간거였는데 서비스가 좀 누가봐도 해주기 싫은 사람들 처럼 응대해서 아쉬웠습니다 당일에 방 업그레이드 여부도 마찬가지,3,0
전기장판잇어서 따뜻했어요 근데 밖이넘시끄러웠음 근처 주점이 많아서 새벽에 술먹고 돌아다니는 아저씨들 대로변이라 차소리 시끌창문을다닫았는데도시끌 이근처는거의 그런듯 그래도 따뜻한물 잘나오고 나머진조앗어요,3,0
